timestamp,state,t,v1,v2,v3
2025-04-29T12:03:01.824573,GROUSERTEST,4.400,0.556797894654139,,
2025-04-29T12:03:01.935865,GROUSERTEST,4.500,-0.08173362498646206,,
2025-04-29T12:03:02.034734,GROUSERTEST,4.600,-0.5024426671819696,,
2025-04-29T12:03:02.143539,GROUSERTEST,4.700,-1.009942211323002,,
2025-04-29T12:03:02.253118,GROUSERTEST,4.800,-0.9023479301741812,,
2025-04-29T12:03:02.363433,GROUSERTEST,4.900,-0.6823942452255347,,
2025-04-29T12:03:02.476152,GROUSERTEST,5.000,-0.05744942719218682,,
2025-04-29T12:03:02.587368,GROUSERTEST,5.100,0.5693530834433962,,
2025-04-29T12:03:02.693064,GROUSERTEST,5.200,0.9417821640469114,,
2025-04-29T12:03:02.805679,GROUSERTEST,5.300,1.0357673427340564,,
2025-04-29T12:03:02.911386,GROUSERTEST,5.400,0.6336043634153722,,
2025-04-29T12:03:03.023617,GROUSERTEST,5.500,-0.09291018470594453,,
2025-04-29T12:03:03.133460,GROUSERTEST,5.600,-0.5114769896614707,,
2025-04-29T12:03:03.247549,GROUSERTEST,5.700,-0.9062423652166439,,
2025-04-29T12:03:03.351253,GROUSERTEST,5.800,-0.9608608246705532,,
2025-04-29T12:03:03.464106,GROUSERTEST,5.900,-0.5648649456811757,,
2025-04-29T12:03:03.575728,GROUSERTEST,6.000,0.09697059391172003,,
2025-04-29T12:03:03.674475,GROUSERTEST,6.100,0.6341594700585522,,
2025-04-29T12:03:03.787038,GROUSERTEST,6.200,0.94200810096788,,
2025-04-29T12:03:03.896115,GROUSERTEST,6.300,0.9748485683151367,,
2025-04-29T12:03:04.007005,GROUSERTEST,6.400,0.49663714707860906,,
2025-04-29T12:03:04.116525,GROUSERTEST,6.500,0.07956311202638101,,
2025-04-29T12:03:04.224134,GROUSERTEST,6.600,-0.5960333201951169,,
2025-04-29T12:03:04.337943,GROUSERTEST,6.700,-0.8740311692306183,,
2025-04-29T12:03:04.443958,GROUSERTEST,6.800,-0.9134896765959425,,
2025-04-29T12:03:04.555009,GROUSERTEST,6.900,-0.6484593605322251,,
2025-04-29T12:03:04.660343,GROUSERTEST,7.000,-0.05441213246034385,,
